delivery_id;delivery_partner;package_type;vehicle_type;delivery_mode;region;weather_condition;distance_km;package_weight_kg;delivery_time_hours;expected_time_hours;delayed;delivery_status;delivery_rating;delivery_cost
250.99;dhl;clothing;bike;express;west;clear;93.00.00;09.37;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000003;no;delivered;4;543.11.00
250.99;dhl;electronics;van;two day;west;clear;10.04;04.59;1970-01-01 00:00:00.000000001;1970-01-01 00:00:00.000000016;no;delivered;4;956.674
250.99;amazon logistics;pharmacy;truck;two day;north;hot;194.09.00;02.42;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000016;no;delivered;4;981.76
250.99;ekart;documents;scooter;express;west;rainy;182.01.00;02.26;1970-01-01 00:00:00.000000011;1970-01-01 00:00:00.000000005;yes;delayed;2;967.28.00
250.99;blue dart;cosmetics;ev bike;standard;south;clear;38.08.00;40.89;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000024;no;delivered;4;316.67
250.99;dhl;groceries;bike;two day;north;cold;55.02.00;0,304166667;1970-01-01 00:00:00.000000001;1970-01-01 00:00:00.000000016;no;delivered;3;296.34.00
250.99;delhivery;pharmacy;truck;express;east;stormy;223.03.00;44.36.00;1970-01-01 00:00:00.000000012;1970-01-01 00:00:00.000000006;yes;failed;1;1299.58.00
250.99;delhivery;electronics;truck;express;west;hot;46.02.00;0,640972222;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000002;no;delivered;5;325.49.00
250.99;delhivery;documents;ev bike;two day;south;hot;03.06;49.52.00;1970-01-01 00:00:00.000000001;1970-01-01 00:00:00.000000016;no;delivered;5;163.39.00
250.99;xpressbees;groceries;scooter;express;north;hot;297.01.00;22.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000008;no;delivered;5;1615.05.00
250.99;xpressbees;electronics;bike;express;central;hot;87.08.00;0,341666667;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000003;no;delivered;5;512.16.00
250.99;xpressbees;groceries;truck;express;central;hot;267.04.00;11.53;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000007;yes;delayed;2;1421.59.00
250.99;fedex;furniture;ev van;two day;east;stormy;124.08.00;0,475;1970-01-01 00:00:00.000000010;1970-01-01 00:00:00.000000016;no;delivered;4;656.52.00
250.99;xpressbees;groceries;ev bike;express;south;clear;288.09.00;08.03;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000007;no;delivered;4;1519.04.00
250.99;blue dart;furniture;scooter;two day;central;hot;129.05.00;39.84;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000016;no;delivered;4;767.02.00
250.99;ecom express;fragile items;van;same day;south;foggy;225.00.00;07.32;1970-01-01 00:00:00.000000011;1970-01-01 00:00:00.000000008;yes;delayed;3;1246.96
250.99;fedex;cosmetics;scooter;standard;south;stormy;289.07.00;24.36.00;1970-01-01 00:00:00.000000014;1970-01-01 00:00:00.000000024;no;delivered;5;1521.58.00
250.99;ecom express;electronics;ev bike;standard;south;rainy;85.04.00;41.07.00;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000024;no;delivered;4;550.21.00
250.99;blue dart;pharmacy;truck;same day;east;hot;09.09;30.24.00;1970-01-01 00:00:00.000000000;1970-01-01 00:00:00.000000008;no;delivered;3;240.22.00
250.99;fedex;automobile parts;van;standard;west;hot;135.01.00;37.59.00;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000024;no;delivered;5;788.27.00
250.99;xpressbees;fragile items;bike;standard;south;stormy;228.06.00;0,252777778;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000024;no;delivered;4;1159.92
250.99;fedex;documents;truck;express;north;rainy;169.06.00;41.44.00;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000005;yes;delayed;3;1022.32.00
250.99;fedex;fragile items;van;express;central;foggy;250.07.00;29.97;1970-01-01 00:00:00.000000010;1970-01-01 00:00:00.000000007;yes;failed;2;1393.41.00
250.99;blue dart;fragile items;bike;two day;north;rainy;80.07.00;0,046527778;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000016;no;delivered;4;404.76
250.99;dhl;groceries;scooter;two day;east;stormy;21.03;41.19.00;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000016;no;delivered;3;230.07.00
250.99;ekart;fragile items;ev bike;two day;north;clear;67.01.00;32.91;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000016;no;delivered;4;434.23.00
250.99;ekart;pharmacy;ev bike;standard;west;foggy;69.04.00;0,06875;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000024;no;delivered;3;349.97
250.99;xpressbees;cosmetics;van;two day;south;cold;101.02.00;39.37.00;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000016;no;delivered;5;624.11.00
250.99;shadowfax;cosmetics;ev bike;two day;north;rainy;94.02.00;49.37.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000016;no;delivered;4;619.11.00
250.99;shadowfax;fragile items;ev bike;same day;north;foggy;71.00.00;32.56.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000008;no;delivered;3;552.68
250.99;dhl;automobile parts;truck;two day;east;foggy;37.04.00;42.36.00;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000016;no;delivered;4;314.08.00
250.99;ecom express;fragile items;scooter;two day;north;cold;157.00.00;43.03.00;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000016;no;delivered;4;914.09.00
250.99;delhivery;groceries;van;same day;east;cold;213.07.00;49.52.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000008;no;delivered;5;1317.81
250.99;dhl;pharmacy;ev bike;express;central;cold;272.06.00;0,558333333;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000007;yes;delayed;2;1451.52.00
250.99;blue dart;pharmacy;scooter;express;south;stormy;83.05.00;24.02.00;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000003;yes;delayed;2;539.56.00
250.99;dhl;fragile items;truck;express;central;foggy;198.05.00;20.01;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000005;no;delivered;5;1102.08.00
250.99;ecom express;groceries;ev bike;express;west;hot;158.07.00;35.06.00;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000005;yes;failed;2;948.68
250.99;dhl;documents;truck;same day;north;clear;265.03.00;31.08.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000008;no;delivered;5;1521.09.00
250.99;ecom express;cosmetics;truck;express;east;stormy;208.08.00;0,974305556;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000006;yes;delayed;2;1162.49.00
250.99;fedex;automobile parts;scooter;express;east;rainy;55.07.00;46.05.00;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000003;yes;failed;1;468.00.00
250.99;xpressbees;automobile parts;van;standard;east;foggy;80.06.00;45.16.00;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000024;no;delivered;3;538.48.00
250.99;fedex;clothing;bike;same day;east;stormy;187.07.00;0,297916667;1970-01-01 00:00:00.000000013;1970-01-01 00:00:00.000000008;yes;delayed;3;1058.57.00
250.99;ekart;automobile parts;bike;standard;south;foggy;225.06.00;0,974305556;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000024;no;delivered;5;1196.49.00
250.99;xpressbees;fragile items;truck;express;east;rainy;24.05.00;0,046527778;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000002;yes;delayed;2;174.12.00
250.99;ecom express;clothing;scooter;standard;west;rainy;194.03.00;29.51.00;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000024;no;delivered;4;1060.03.00
250.99;ekart;electronics;van;express;central;foggy;52.00.00;43.18.00;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000003;yes;delayed;3;439.54.00
250.99;amazon logistics;clothing;van;same day;north;clear;282.09.00;31.33.00;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000008;yes;delayed;2;1608.49.00
250.99;ekart;automobile parts;van;same day;north;cold;289.02.00;16.14;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000008;yes;failed;1;1594.42.00
250.99;xpressbees;cosmetics;ev bike;standard;east;cold;257.09.00;45.92;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000024;no;delivered;3;1427.26.00
250.99;amazon logistics;pharmacy;van;same day;east;hot;258.03.00;42.79;1970-01-01 00:00:00.000000012;1970-01-01 00:00:00.000000008;yes;delayed;2;1519.87
250.99;fedex;pharmacy;ev van;express;central;rainy;288.04.00;44.12.00;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000007;yes;delayed;2;1624.36.00
250.99;xpressbees;groceries;van;express;east;hot;86.05.00;37.04.00;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000003;no;delivered;4;593.62
250.99;ekart;automobile parts;ev van;same day;south;stormy;157.03.00;04.51;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000008;yes;delayed;2;900.03.00
250.99;delhivery;clothing;ev van;standard;central;rainy;41.00.00;29.25.00;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000024;no;delivered;5;292.75
250.99;delhivery;documents;van;standard;central;foggy;137.04.00;27.87;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000024;no;delivered;3;770.61
250.99;fedex;clothing;ev bike;standard;north;clear;32.03.00;46.58.00;1970-01-01 00:00:00.000000001;1970-01-01 00:00:00.000000024;no;delivered;4;301.24.00
250.99;ecom express;fragile items;van;express;central;clear;207.08.00;40.12.00;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000006;yes;delayed;2;1209.36.00
250.99;blue dart;furniture;ev van;standard;south;foggy;23.06;12.04;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000024;no;delivered;4;155.02.00
250.99;fedex;cosmetics;ev bike;standard;south;clear;258.00.00;37.92;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000024;no;delivered;4;1403.76
250.99;xpressbees;automobile parts;van;same day;north;cold;255.06.00;0,814583333;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000008;no;delivered;5;1434.79
250.99;blue dart;clothing;scooter;standard;north;cold;289.07.00;19.13;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000024;no;delivered;5;1505.89
250.99;xpressbees;automobile parts;ev van;express;north;rainy;09.01;45.65;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000002;yes;delayed;3;232.45.00
250.99;ekart;clothing;truck;standard;west;foggy;245.08.00;04.19;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000024;no;delivered;5;1241.57.00
250.99;amazon logistics;cosmetics;ev bike;two day;central;hot;88.06.00;0,379861111;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000016;no;delivered;3;469.01.00
250.99;shadowfax;cosmetics;ev bike;standard;central;rainy;59.06.00;0,891666667;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000024;no;delivered;4;360.52.00
250.99;fedex;fragile items;bike;express;east;hot;225.04.00;22.03;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000006;no;delivered;5;1243.09.00
250.99;blue dart;clothing;scooter;express;south;clear;36.09.00;45.45.00;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000002;yes;delayed;3;370.85
250.99;fedex;automobile parts;ev van;same day;central;stormy;262.09.00;31.73;1970-01-01 00:00:00.000000016;1970-01-01 00:00:00.000000008;yes;delayed;2;1509.69
250.99;amazon logistics;fragile items;scooter;standard;central;clear;262.07.00;28.07.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000024;no;delivered;5;1399.06.00
250.99;delhivery;electronics;ev van;two day;east;hot;167.02.00;35.91;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000016;no;delivered;3;943.73
250.99;xpressbees;pharmacy;van;express;south;hot;127.04.00;03.49;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000004;no;delivered;3;697.47.00
250.99;fedex;fragile items;ev van;standard;central;foggy;267.00.00;26.49.00;1970-01-01 00:00:00.000000011;1970-01-01 00:00:00.000000024;no;delivered;3;1414.47.00
250.99;xpressbees;furniture;truck;same day;south;cold;214.00.00;34.34.00;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000008;no;delivered;4;1273.02.00
250.99;shadowfax;groceries;bike;same day;east;stormy;10.06;42.68;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000008;no;delivered;5;281.04.00
250.99;dhl;documents;scooter;same day;central;rainy;124.02.00;01.02;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000008;no;delivered;5;724.06.00
250.99;ekart;furniture;ev van;two day;north;stormy;129.05.00;13.38;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000016;no;delivered;4;687.64
250.99;shadowfax;automobile parts;scooter;express;south;foggy;257.00.00;0,474305556;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000007;yes;delayed;2;1367.49.00
250.99;blue dart;pharmacy;scooter;two day;south;hot;264.09.00;43.16.00;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000016;no;delivered;5;1453.98
250.99;shadowfax;cosmetics;bike;two day;west;stormy;163.05.00;0,849305556;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000016;no;delivered;5;876.99
250.99;delhivery;fragile items;truck;same day;north;hot;34.06.00;47.42.00;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000008;no;delivered;4;415.26.00
250.99;shadowfax;fragile items;ev bike;two day;north;rainy;183.01.00;38.15.00;1970-01-01 00:00:00.000000013;1970-01-01 00:00:00.000000016;no;delivered;4;1029.95
250.99;shadowfax;groceries;ev van;standard;south;clear;138.07.00;43.15.00;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000024;no;delivered;5;822.95
250.99;delhivery;cosmetics;ev van;same day;south;foggy;127.05.00;41.92;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000008;no;delivered;5;863.26.00
250.99;xpressbees;documents;ev van;standard;west;clear;295.03.00;08.06;1970-01-01 00:00:00.000000010;1970-01-01 00:00:00.000000024;no;delivered;4;1500.68
250.99;dhl;pharmacy;ev van;express;central;foggy;297.01.00;0,127777778;1970-01-01 00:00:00.000000012;1970-01-01 00:00:00.000000007;yes;delayed;3;1551.92
250.99;amazon logistics;documents;truck;same day;east;foggy;123.05.00;29.37.00;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000008;yes;delayed;2;805.61
250.99;delhivery;automobile parts;ev bike;standard;south;stormy;280.04.00;0,179166667;1970-01-01 00:00:00.000000011;1970-01-01 00:00:00.000000024;no;delivered;4;1413.34.00
251.00.00;blue dart;cosmetics;truck;express;west;hot;74.01.00;28.64;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000003;yes;failed;1;506.42.00
252.00.00;fedex;pharmacy;bike;express;west;cold;58.09.00;0,525694444;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000003;no;delivered;3;380.41.00
253.00.00;blue dart;furniture;bike;standard;north;clear;197.04.00;47.42.00;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000024;no;delivered;5;1129.26.00
254.00.00;ekart;furniture;bike;same day;central;foggy;150.06.00;22.04;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000008;no;delivered;4;920.02.00
255.00.00;shadowfax;fragile items;van;two day;east;hot;224.00.00;31.45.00;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000016;no;delivered;3;1214.35.00
256.00.00;blue dart;documents;van;two day;west;rainy;33.09.00;29.91;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000016;no;delivered;5;259.23.00
257.00.00;xpressbees;fragile items;truck;two day;north;cold;145.02.00;46.17.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000016;no;delivered;3;864.51.00
258.00.00;delhivery;documents;truck;two day;central;stormy;204.09.00;41.15.00;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000016;no;delivered;4;1147.95
259.00.00;blue dart;clothing;van;standard;central;foggy;150.08.00;39.64;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000024;no;delivered;3;872.92
260.00.00;shadowfax;cosmetics;ev bike;standard;central;clear;86.06.00;16.17;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000024;no;delivered;5;481.51.00
261.00.00;amazon logistics;cosmetics;ev van;standard;east;stormy;150.07.00;17.56;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000024;no;delivered;4;806.18.00
262.00.00;blue dart;groceries;scooter;two day;north;clear;176.00.00;0,813888889;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000016;no;delivered;4;936.76
263.00.00;ekart;pharmacy;scooter;standard;east;rainy;165.06.00;0,797916667;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000024;no;delivered;3;884.07.00
264.00.00;ecom express;cosmetics;ev van;two day;west;foggy;170.02.00;44.12.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000016;no;delivered;5;983.36.00
265.00.00;ecom express;fragile items;ev van;express;east;clear;133.04.00;24.33.00;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000004;yes;failed;2;789.99
266.00.00;shadowfax;automobile parts;scooter;same day;east;clear;100.00.00;33.34.00;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000008;no;delivered;3;700.02.00
267.00.00;fedex;fragile items;truck;two day;south;cold;22.01;11.47;1970-01-01 00:00:00.000000001;1970-01-01 00:00:00.000000016;no;delivered;5;144.91
268.00.00;dhl;groceries;truck;two day;west;foggy;14.09;49.35.00;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000016;no;delivered;3;222.55.00
269.00.00;shadowfax;documents;truck;standard;east;clear;160.06.00;48.08.00;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000024;no;delivered;4;947.24.00
270.00.00;shadowfax;electronics;ev van;express;west;rainy;257.08.00;30.28.00;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000007;yes;failed;1;1429.84
271.00.00;ekart;pharmacy;bike;standard;north;stormy;235.09.00;46.05.00;1970-01-01 00:00:00.000000011;1970-01-01 00:00:00.000000024;no;delivered;3;1317.65
272.00.00;delhivery;pharmacy;truck;express;south;cold;161.03.00;41.74;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000005;no;delivered;3;981.72
273.00.00;blue dart;cosmetics;scooter;express;central;foggy;192.02.00;0,225694444;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000005;yes;delayed;2;1025.55.00
274.00.00;ecom express;electronics;ev bike;two day;west;rainy;293.00.00;48.05.00;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000016;no;delivered;5;1610.05.00
275.00.00;dhl;cosmetics;truck;same day;west;foggy;290.02.00;15.21;1970-01-01 00:00:00.000000011;1970-01-01 00:00:00.000000008;yes;delayed;3;1596.63
276.00.00;fedex;fragile items;ev bike;standard;east;hot;297.01.00;10.39;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000024;no;delivered;4;1523.17.00
277.00.00;fedex;cosmetics;ev van;express;east;clear;05.09;49.52.00;1970-01-01 00:00:00.000000001;1970-01-01 00:00:00.000000002;no;delivered;4;228.09.00
278.00.00;amazon logistics;furniture;ev bike;same day;west;stormy;191.02.00;05.03;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000008;yes;delayed;3;1071.09.00
279.00.00;delhivery;electronics;ev van;same day;west;foggy;223.08.00;32.15.00;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000008;yes;delayed;2;1315.45.00
280.00.00;delhivery;furniture;ev bike;two day;east;cold;31.08.00;46.64;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000016;no;delivered;5;298.92
281.00.00;ekart;pharmacy;truck;standard;central;foggy;109.06.00;49.52.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000024;no;delivered;5;696.68
282.00.00;fedex;pharmacy;van;two day;south;stormy;50.04.00;43.07.00;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000016;no;delivered;5;383.01.00
283.00.00;xpressbees;pharmacy;van;two day;south;hot;116.00.00;45.04.00;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000016;no;delivered;4;715.12.00
284.00.00;fedex;furniture;van;standard;west;hot;132.09.00;24.05.00;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000024;no;delivered;5;736.65
285.00.00;dhl;furniture;truck;same day;west;clear;54.03.00;47.84;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000008;no;delivered;5;515.02.00
